document_id,date,title,pdf_url,description,description_source
C09000001,3/7/1998,CONGRATULATORY LETTER TO LITHUANIAN PRIME MINISTER ON WILLIAMS INVESTMENT,https://foia.state.gov/DOCUMENTS/FOIA_L_Dec2023/FL-2017-13804/DOC_0C09000001/C09000001.pdf,"State Department FOIA record C09000001, dated 7/16/1993, is titled ""Memon with President Boris Yeltsin of Russia w/Attached Cover Sheet"". The released text begins: ""S. ___A~ jlcnatio_ RETURN TO - RETURN-T4 TO9- STAFF ~ FAsSrSTAN7 NT STAFF ASSISTANT ASSISTANT STAFF ASSISTANT COPY NO. MOSCOW EYES ONLY FOR AMBASSADOR PICKERING.""",pdf
C09000044,3/7/1998,"March 7, 1998 Letter From Strobe Talbott To Prime Minister Gediminas Vagnerius",https://foia.state.gov/DOCUMENTS/FOIA_L_Mar2023/FL-2017-13804/DOC_0C09000044/C09000044.pdf,"State Department FOIA record C09000044, dated 6/21/1995, is titled ""June 21, 1995 Letter from Strobe Talbott to Thomas F. McLarty III W/Attached Facsimile Transmission"". The released text begins: ""(Incl. cover) cover) TO: TO: The The Honorable Honorable Thomas Thomas FF. As As II understand understand it it,, even even the the notion notion ofof milair milair support support ffor or the the NSC - des i g n ated NSC-designated Presidential Presidential Delegation Delegation ttoo the the Menem Menem inaugura…""",pdf
C09000011,3/9/1998,"ST-GEM dinner, 3/9/98 Summit/Iran/Security: w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000011/C09000011.pdf,"State Department FOIA record C09000011, dated 7/9/1993, is titled ""Handwritten Notes"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000061,3/9/1998,"March 9, 1998 Note From Strobe Talbott To William Shawcross w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_Dec2023/FL-2017-13804/DOC_0C09000061/C09000061.pdf,"State Department FOIA record C09000061, dated 5/8/1995, is titled ""Interview with Andrei Kosyrev"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000094,3/10/1998,Handwritten Letter w/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000094/C09000094.pdf,"State Department FOIA record C09000094, dated 4/2/1995, is titled ""Statement from VN"". The released text begins: ""Obviously, there are Obviously, there are some some core core points that I'll points that I'll use use repeatedly, but repeatedly, but we we need need aa strategy strategy for for each each meeting. meeting. Before we Before leave I we leave I think think we should sit we should sit down down and and strategize about strategize about how how we're going to we're going to approach approach the the various various meetings. meetings.""",pdf
C09000075,3/11/1998,Progress Report on GDIN W/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_Sep2022/FL-2017-13804/DOC_0C09000075/C09000075.pdf,"State Department FOIA record C09000075, dated 11/22/1995, is titled ""November 22, 1995 Letter from Strobe Talbott to Sandy"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000092,3/11/1998,"March 11, 1998 Note From Strobe Talbott To Amb. Sestanovich",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000092/C09000092.pdf,"State Department FOIA record C09000092, dated 3/2/1995, is titled ""OFFICIAL - INFORMAL"". The released text begins: ""I APPRECIATE I APPRECIATE YOUR YOUR HELP HELP PREPARING PREPARING FOR, FOR, AND AND FOLLOWING-UP ON, FOLLOWING-UP GEM'S VISIT. CONSIDERING HOW DIFFICULT CONSIDERING HOW DIFFICULT THE CONTEXT THE CONTEXT WAS, WAS, II THINK THINK IT IT WENT PRETTY WELL, WENT PRETTY THANKS IN WELL, THANKS IN NO SMALL MEASURE NO SMALL MEASURE TO YOU. .""",pdf
C09000005,3/12/1998,"EU Enlargement: An American Perspective Remarks by Deputy Secretary of State Strobe Talbott to the conference A Wider Europe: EU Enlargement and US interests The British Embassy, Washington March 12, 1998 w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_Jan2024/FL-2017-13804/DOC_0C09000005/C09000005.pdf,"State Department FOIA record C09000005, dated 10/14/1995, is titled ""October 14, 1995 Note from Strobe Talbott to Chris"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000091,3/12/1998,"March 12, 1998 Letter From Strobe Talbott To Nuzhet Kandemir w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000091/C09000091.pdf,"State Department FOIA record C09000091, dated 2/3/1995, is titled ""OFFICIAL - INFORMAL"". The released text begins: ""TOM, I'D I 'D BE BE GRATEFUL If YOU COULD PASS GRATEFUL IF PASS THE THE FOLLOWING FOLL OWING CONFIDENTIAL CONFIDENTIAL NOTE FROM FROM ME TO MAMEDOV. THANKS ALSO, FOR FOR YOUR FINE WORK ON THIS ONE, BEST, YOUR FINE WORK ON THIS ONE.""",pdf
C09000024,3/21/1998,"March 21, 1998 Note From Strobe Talbott To Steve Sestanovich and Toria Nuland",https://foia.state.gov/DOCUMENTS/FOIA_L_Sep2023/FL-2017-13804/DOC_0C09000024/C09000024.pdf,"State Department FOIA record C09000024, dated 4/26/1996, is titled ""Handwritten Letter"". The released text begins: ""GORDON SMITH TO: I' , 613-944-0856 TEL: FAX: DEAR GORDON: MANY THANKS FOR YOUR BIRTHDAY MESSAGE: GREETING. I'LL AGE GRACEFULLY IN THIS JOB IF I CAN ARRANGE TO HAVE MORE FRIENDS, COLLEAGUES AND COUNTERPARTS LIKE YOURSELF.""",pdf
C09000034,3/24/1998,"March 24, 1998 Note From Strobe Talbott To Tom Pickering and Bonnie Cohen w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000034/C09000034.pdf,"State Department FOIA record C09000034, dated 9/25/1995, is titled ""September 25, 1995 letter From Strobe Talbott To Elise Lewis with attachment"". The released text begins: ""Lewis: I am writing in enthusiastic support of Tom Donilon for Council membership. Please take this letter as a genuinely personal endorsement from someone who knows the Council well -- and of someone who, I'm convinced, would make a real contribution to the activities of the CFR for a long time to come.""",pdf
C09000009,3/25/1998,PSG 3/25/98,https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000009/C09000009.pdf,"State Department FOIA record C09000009, dated 8/31/1995, is titled ""BOSNIA: SECRETARY-KOZYREV LETTER"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000010,3/25/1998,PSG 3/25/98,https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000010/C09000010.pdf,"State Department FOIA record C09000010, dated 10/13/1995, is titled ""Memorandum from Strobe Talbott to Ambassador Holbrooke"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000023,3/25/1998,PSG 3/25/98,https://foia.state.gov/DOCUMENTS/FOIA_L_Sep2023/FL-2017-13804/DOC_0C09000023/C09000023.pdf,"State Department FOIA record C09000023, dated 12/20/1988, is titled ""TALBOTT/SUMMERS/FUERTH MEETING WITH PRIMAKOV"". The released text begins: ""N Addressees outside the Department of State must handle the document in accordance with the above instructions and with current Department of State instructions on NODIS. When this document is no longer needed, the recipient is responsible for supervising its destruction.""",pdf
C09000033,3/25/1998,"March 25, 1998 Letter From Strobe Talbott To Marisa Lino",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000033/C09000033.pdf,"State Department FOIA record C09000033, dated 4/14/1995, is titled ""April 14, 1995 Letter From Strobe Talbott To Professor Tucker W/Attachment(s)"". The released text begins: ""These your Op-Ed informative contributions have been informative been given given to to our our Office Office of of Russian Affairs, which is preparing for for the President's President's trip trip to Moscow in May. to May. In your In your letter you mentioned the possibility of of former former Ambassador Kennan attending the Ambassador Kennan the end end of of World War 50th War II 50th anniversary celebration in Mosco…",pdf
C09000117,3/25/1998,"March 25, 1998 Letter From Strobe Talbott To James Rosappe",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000117/C09000117.pdf,"State Department FOIA record C09000117, dated 2/6/1997, is titled ""February 6, 1997 Note From Strobe Talbott To Alan Romberg"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000118,3/25/1998,"March 25, 1998 Letter From Strobe Talbott To John Kornblum",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000118/C09000118.pdf,"State Department FOIA record C09000118, dated 2/7/1997, is titled ""February 7, 1997 Letter From Strobe Talbott To Valerie Towns w/Attachment(s)"". The released text begins: ""II am very grateful am very to you grateful to you for the hard for the work and hard work and assistance assistance you you provided. provided. When we return When we Moscow, as to Moscow, rerurn to as we we nono doubt doubt will, will, II hope to see hope to see you you again. again.""",pdf
C09000119,3/25/1998,"March 25, 1998 Letter From Strobe Talbott To Avis Bohlen",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000119/C09000119.pdf,"State Department FOIA record C09000119, dated 2/7/1997, is titled ""February 7, 1997 Note From Strobe Talbott To Jim Collins"". The released text begins: ""That means we really need to step up our thinking on what we do now. Naturally, I'm more than passingly curious about what this means for my travel and personal involvement.""",pdf
C09000120,3/25/1998,"March 25, 1998 Letter From Strobe Talbott To Frances Cook",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000120/C09000120.pdf,"State Department FOIA record C09000120, dated 1/31/1997, is titled ""January 31, 1997 Letter From To Samuel Berger w/Attached Fax"". The released text begins: ""ODAIO: .___ __ _ __ _ _.,;S::;.;P-=E SPECIAL :..:C~IA..;.:L:...:N :..:.:= O~S NOTES ANDAND INSTRUCTIONS PLEASE PASS THE FOLLOWING LETTER t 'TO DEPUTY SECRETARY TALBOTT ASAt->. Permanent Representative on the Nuu.lt !tabu& Nuidi ALb111Lk: Cuuueil Cut ate Cuuur.:il fut yc.tU' following tltc year lhis summer's Culluwing this summer'r.""",pdf
C09000122,3/25/1998,"March 25, 1998 Letter From Strobe Talbott To Paul Reid",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000122/C09000122.pdf,"State Department FOIA record C09000122, dated n/a, is titled ""ST notes on Kissinger piece"". The released text begins: ""We need to refute those one by one, by arguing with as much specifics as possible, that NATO remains NATO - the NAC remains NAC; C; Russia will be in neither, defacto or otherwise. Thefact fact that we are 16+1 consultations activities with willing to carry out institutionalized 16+1 ofNATO's Russia does not undermine, dilute or corrupt the integrity of processes, rights, etc.""",pdf
C09000123,3/25/1998,"March 25, 1998 Letter From Strobe Talbott To Chris Hill",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000123/C09000123.pdf,"State Department FOIA record C09000123, dated n/a, is titled ""Note From Strobe Talbott To Amb. Grossman"". The released text begins: ""Grossman -— EUR From Strobe Talbott Marc, I was struck, as I'm sure you were, by the in-your-face .of Dejammet's refusal to go along with us and the Brits in the quality ,of UN on Iraq. Further evidence of how serious the problems are with that relationship.""",pdf
C09000004,3/26/1998,Weekly Report from the Department of State,https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2023/FL-2017-13804/DOC_0C09000004/C09000004.pdf,"State Department FOIA record C09000004, dated 2/13/1996, is titled ""February 13, 1996 Letter From Strobe To Leon Aron"". The released text begins: ""The article from Post-Soviet Affairs is extremely lucid and helpful. I've sent it along to several colleagues, urging them to read it.""",pdf
C09000024,3/26/1998,MEMORANDUM FOR THE FILE w/Attached Facsimile Transmission,https://foia.state.gov/DOCUMENTS/FOIA_L_Feb2024/FL-2017-13804/DOC_0C09000024/C09000024.pdf,"State Department FOIA record C09000024, dated 4/26/1996, is titled ""Handwritten Letter"". The released text begins: ""GORDON SMITH TO: I' , 613-944-0856 TEL: FAX: DEAR GORDON: MANY THANKS FOR YOUR BIRTHDAY MESSAGE: GREETING. I'LL AGE GRACEFULLY IN THIS JOB IF I CAN ARRANGE TO HAVE MORE FRIENDS, COLLEAGUES AND COUNTERPARTS LIKE YOURSELF.""",pdf
C09000116,3/26/1998,Handwritten Note w/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000116/C09000116.pdf,"State Department FOIA record C09000116, dated 2/6/1997, is titled ""February 6, 1997 Note From Strobe Talbott To Dick Sklar w/Attached Facsimile Transmission"". The released text begins: ""C. 20520 Washingwn, D.0 2 0520 OFFICE OF OFFICE OF THE DEPUTY SECRETARY THE DEPUTY SECRETARY Facsimile Transmission Facsimile Transmission Date: Date: 'Pages: __ Pages: :>._ __ D- (incl. It's a powerful document, with lots of ideas that I want to think about hard over the next couple of days.""",pdf
C09000115,3/27/1998,Handwritten Note w/Attachment(s),https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000115/C09000115.pdf,"State Department FOIA record C09000115, dated 1/26/1997, is titled ""January 26, 1997 Note From Strobe Talbott To Amb. Christopher Hill w/Attachment(s)"". The released text begins: ""Amb, Christopher Christopher Hill Hill -— Embassy Embassy Skopje Skopje Chris: Chris: Attached Attached is is aa note note II sent sent to to Dada Poposki, Poposki, about whom I've about whom I've spoken to to you you before. before. II hope hope this this finds finds you you and and your family family well. weH.""",pdf
C09000112,3/29/1998,"March 29, 1998 Note From Strobe Talbott To Amb. Sestanovich",https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000112/C09000112.pdf,"State Department FOIA record C09000112, dated 10/14/1997, is titled ""October 14, 1997 Note From Strobe Talbott To SS"". The released text begins: ""P.S.) SS: FYI, Dick Holbrooke is meeting today in Nice (rhymes wi~h grease) with Berezovsky. I asked him to hit (r~Y°:1':~ with ' hard at Iran/missiles, Gazprom, religious law and the prospects for a good summit next year.""",pdf
C09000008,3/30/1998,Kosovo Road Map,https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2023/FL-2017-13804/DOC_0C09000008/C09000008.pdf,"State Department FOIA record C09000008, dated 8/19/1988, is titled ""August 19, 1988 Note From Strobe Talbott To Steve"". The released text begins: ""The hardest part is still to come -— how take the general thesis outlined here and apply it to the agenda and schedule of the Summit itself, and how we apply it to the hard choices we have ahead of us, especially vis-a-vis vis-à-vis Treasu… Wednesday, August 19, 1998, 7 a.m. • What we need: a ""high concept"" paper that puts the objectives of Summjt in the context of our long-term (and long-standing) the Summit strategy toward Russia, and that balanc…",pdf
